"2026-06-09 at 10:44"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2026-06-09	11:2:39	4.39002e2	1.44881e1	1.20504e1	5.14937e1	9.74804e1	9.2918634e-2	8.1996736e-2	1.2058808e1	7.5509929e-1	
2026-06-09	11:2:40	4.49748e2	1.48934e1	1.24627e1	5.14904e1	9.74342e1	9.4489212e-2	8.3569583e-2	1.2062165e1	7.6037359e-1	
2026-06-09	11:2:40	4.75938e2	1.58438e1	1.34076e1	5.14937e1	9.74297e1	9.8342304e-2	8.7268295e-2	1.2028595e1	7.5092163e-1	
2026-06-09	11:2:41	4.77928e2	1.60151e1	1.35730e1	5.14971e1	9.74317e1	9.8633708e-2	8.7926626e-2	1.2063004e1	7.5654864e-1	
2026-06-09	11:2:41	4.58695e2	1.53794e1	1.29527e1	5.15004e1	9.74345e1	9.5819768e-2	8.5473117e-2	1.2059648e1	7.5657672e-1	
2026-06-09	11:2:42	4.49233e2	1.49965e1	1.25677e1	5.14971e1	9.74339e1	9.4412088e-2	8.3974304e-2	1.2062165e1	7.4444961e-1	
2026-06-09	11:2:42	4.48337e2	1.49139e1	1.24848e1	5.14937e1	9.74415e1	9.4285545e-2	8.3655652e-2	1.2062165e1	7.5562877e-1	
2026-06-09	11:2:43	4.48301e2	1.48921e1	1.24632e1	5.14904e1	9.74457e1	9.4284896e-2	8.3573760e-2	1.2013489e1	7.4319596e-1	
2026-06-09	11:2:43	4.47154e2	1.48782e1	1.24478e1	5.14871e1	9.74382e1	9.4106616e-2	8.3513441e-2	1.2062165e1	7.5149707e-1	
2026-06-09	11:2:44	4.46073e2	1.48469e1	1.24170e1	5.14871e1	9.74464e1	9.3952836e-2	8.3396196e-2	1.2031114e1	7.5006933e-1	
2026-06-09	11:2:44	4.46067e2	1.48233e1	1.23914e1	5.14904e1	9.74372e1	9.3941802e-2	8.3295230e-2	1.2070558e1	7.4337081e-1	
2026-06-09	11:2:45	4.45470e2	1.48010e1	1.23693e1	5.14971e1	9.74427e1	9.3856334e-2	8.3209934e-2	1.2076432e1	7.5893688e-1	
2026-06-09	11:2:45	4.44816e2	1.47717e1	1.23382e1	5.14971e1	9.74370e1	9.3752326e-2	8.3089466e-2	1.2024399e1	7.4620046e-1	
2026-06-09	11:2:46	4.44277e2	1.47561e1	1.23221e1	5.14904e1	9.74367e1	9.3672513e-2	8.3028736e-2	1.2049577e1	7.5385169e-1	
2026-06-09	11:2:46	4.43519e2	1.47361e1	1.23025e1	5.14937e1	9.74432e1	9.3564329e-2	8.2953872e-2	1.2033631e1	7.4779043e-1	
2026-06-09	11:2:47	4.43404e2	1.47176e1	1.22825e1	5.15004e1	9.74372e1	9.3539600e-2	8.2874832e-2	1.2074754e1	7.4894676e-1	
2026-06-09	11:2:47	4.43262e2	1.47058e1	1.22691e1	5.14937e1	9.74300e1	9.3512296e-2	8.2823276e-2	1.2057969e1	7.6382088e-1	
2026-06-09	11:2:48	4.42385e2	1.46896e1	1.22531e1	5.14904e1	9.74347e1	9.3385810e-2	8.2763252e-2	1.2015167e1	7.5336780e-1	
2026-06-09	11:2:48	4.41962e2	1.46744e1	1.22359e1	5.14904e1	9.74250e1	9.3312444e-2	8.2695426e-2	1.2075593e1	7.5344495e-1	
2026-06-09	11:2:49	4.42333e2	1.46555e1	1.22180e1	5.14971e1	9.74362e1	9.3377647e-2	8.2627773e-2	1.2064683e1	7.6264972e-1	
2026-06-09	11:2:49	4.42511e2	1.46509e1	1.22126e1	5.15004e1	9.74315e1	9.3398990e-2	8.2605476e-2	1.2010132e1	7.5670027e-1	
2026-06-09	11:2:50	4.42172e2	1.46380e1	1.21983e1	5.14904e1	9.74262e1	9.3344745e-2	8.2551536e-2	1.2062165e1	7.5370974e-1	
2026-06-09	11:2:50	4.41805e2	1.46266e1	1.21862e1	5.14937e1	9.74240e1	9.3286695e-2	8.2504158e-2	1.2079789e1	7.6659736e-1	
2026-06-09	11:2:51	4.41871e2	1.46259e1	1.21869e1	5.15004e1	9.74335e1	9.3304576e-2	8.2507610e-2	1.2057969e1	7.5982332e-1	
2026-06-09	11:2:51	4.41930e2	1.46219e1	1.21818e1	5.14971e1	9.74279e1	9.3308563e-2	8.2487697e-2	1.2047898e1	7.5647926e-1	
2026-06-09	11:2:52	4.41608e2	1.46067e1	1.21659e1	5.14937e1	9.74267e1	9.3259515e-2	8.2427139e-2	1.2054612e1	7.6090793e-1	
2026-06-09	11:2:52	4.41517e2	1.46008e1	1.21614e1	5.14937e1	9.74377e1	9.3256587e-2	8.2412128e-2	1.2047059e1	7.6026649e-1	
2026-06-09	11:2:53	4.41473e2	1.46028e1	1.21618e1	5.14937e1	9.74267e1	9.3239192e-2	8.2411651e-2	1.2031953e1	7.5592412e-1	
2026-06-09	11:2:53	4.41422e2	1.45880e1	1.21453e1	5.14971e1	9.74199e1	9.3223934e-2	8.2346677e-2	1.2072236e1	7.6044311e-1	
2026-06-09	11:2:54	4.41271e2	1.45810e1	1.21383e1	5.14971e1	9.74219e1	9.3203067e-2	8.2320270e-2	1.2071397e1	7.6824674e-1	
2026-06-09	11:2:54	4.40917e2	1.45809e1	1.21387e1	5.14937e1	9.74250e1	9.3153591e-2	8.2322835e-2	1.2004257e1	7.6380352e-1	
2026-06-09	11:2:55	4.40730e2	1.45747e1	1.21315e1	5.14904e1	9.74199e1	9.3121109e-2	8.2294883e-2	1.2042863e1	7.6093430e-1	
2026-06-09	11:2:55	4.40678e2	1.45665e1	1.21231e1	5.15037e1	9.74212e1	9.3111629e-2	8.2260723e-2	1.2072236e1	7.6428942e-1	
2026-06-09	11:2:56	4.40312e2	1.45680e1	1.21266e1	5.15004e1	9.74335e1	9.3069314e-2	8.2277297e-2	1.2054612e1	7.6153521e-1	
2026-06-09	11:2:56	4.40057e2	1.45668e1	1.21253e1	5.14937e1	9.74332e1	9.3032121e-2	8.2273426e-2	1.2052094e1	7.4665446e-1	
2026-06-09	11:2:57	4.40257e2	1.45581e1	1.21163e1	5.14904e1	9.74332e1	9.3062763e-2	8.2239446e-2	1.2038667e1	7.5851345e-1	
2026-06-09	11:2:57	4.40452e2	1.45582e1	1.21177e1	5.14871e1	9.74422e1	9.3101615e-2	8.2247371e-2	1.2015167e1	7.5311393e-1	
2026-06-09	11:2:58	4.40313e2	1.45496e1	1.21070e1	5.14871e1	9.74302e1	9.3068780e-2	8.2203865e-2	1.2088181e1	7.5173921e-1	
2026-06-09	11:2:58	4.40418e2	1.45489e1	1.21056e1	5.14971e1	9.74270e1	9.3079328e-2	8.2196350e-2	1.2073075e1	7.6214003e-1	
2026-06-09	11:2:59	4.40813e2	1.45567e1	1.21152e1	5.15037e1	9.74365e1	9.3146858e-2	8.2233724e-2	1.2019363e1	7.5284090e-1	
2026-06-09	11:2:59	4.40512e2	1.45524e1	1.21089e1	5.14971e1	9.74237e1	9.3090419e-2	8.2208099e-2	1.2064683e1	7.5629658e-1	
2026-06-09	11:3:00	4.39925e2	1.45476e1	1.21052e1	5.14937e1	9.74324e1	9.3011198e-2	8.2196235e-2	1.2060487e1	7.6362171e-1	
2026-06-09	11:3:00	4.40034e2	1.45512e1	1.21085e1	5.14971e1	9.74297e1	9.3024311e-2	8.2207860e-2	1.2021881e1	7.5690288e-1	
2026-06-09	11:3:01	4.40135e2	1.45495e1	1.21059e1	5.15037e1	9.74244e1	9.3033018e-2	8.2195873e-2	1.2067201e1	7.5598568e-1	
2026-06-09	11:3:01	4.39999e2	1.45485e1	1.21049e1	5.14971e1	9.74247e1	9.3014059e-2	8.2193078e-2	1.2054612e1	7.6355495e-1	
2026-06-09	11:3:02	4.39814e2	1.45460e1	1.21044e1	5.14904e1	9.74384e1	9.3001003e-2	8.2195224e-2	1.2000900e1	7.5558433e-1	
2026-06-09	11:3:02	4.40116e2	1.45371e1	1.20933e1	5.14904e1	9.74270e1	9.3035106e-2	8.2150697e-2	1.2046220e1	7.5017061e-1	
2026-06-09	11:3:03	4.39945e2	1.45307e1	1.20867e1	5.14937e1	9.74275e1	9.3009052e-2	8.2124948e-2	1.2068040e1	7.6286001e-1	
2026-06-09	11:3:03	4.40003e2	1.45436e1	1.21012e1	5.14971e1	9.74332e1	9.3022937e-2	8.2180500e-2	1.2021042e1	7.5331473e-1	
2026-06-09	11:3:04	4.40244e2	1.45474e1	1.21042e1	5.14971e1	9.74277e1	9.3053932e-2	8.2191104e-2	1.2076432e1	7.5356345e-1	
2026-06-09	11:3:04	4.40222e2	1.45410e1	1.20979e1	5.14937e1	9.74302e1	9.3053579e-2	8.2168216e-2	1.2073915e1	7.6574888e-1	
2026-06-09	11:3:05	4.40036e2	1.45392e1	1.20966e1	5.14904e1	9.74339e1	9.3030033e-2	8.2164468e-2	1.2005096e1	7.5403079e-1	
2026-06-09	11:3:05	4.40207e2	1.45383e1	1.20943e1	5.14871e1	9.74250e1	9.3047504e-2	8.2154636e-2	1.2081468e1	7.5652961e-1	
2026-06-09	11:3:06	4.40788e2	1.45388e1	1.20946e1	5.14971e1	9.74237e1	9.3131656e-2	8.2153615e-2	1.2068040e1	7.6595406e-1	
2026-06-09	11:3:06	4.40549e2	1.45341e1	1.20910e1	5.15037e1	9.74322e1	9.3102750e-2	8.2140331e-2	1.2035310e1	7.6063594e-1	
2026-06-09	11:3:07	4.39610e2	1.45399e1	1.21058e1	5.14937e1	9.74877e1	9.3017997e-2	8.2209291e-2	1.2031953e1	7.5998792e-1	
2026-06-09	11:3:07	4.40501e2	1.45311e1	1.21102e1	5.14871e1	9.75755e1	9.3239898e-2	8.2244215e-2	1.2036149e1	7.6003165e-1	
2026-06-09	11:3:08	4.35520e2	1.44802e1	1.20337e1	5.14871e1	9.74265e1	9.2340831e-2	8.1923961e-2	1.2035310e1	7.5725116e-1	
2026-06-09	11:3:08	4.67591e2	1.49708e1	1.25412e1	5.14904e1	9.74312e1	9.7119216e-2	8.3872499e-2	1.2059648e1	7.4441742e-1	
2026-06-09	11:3:09	5.30296e2	1.59489e1	1.35101e1	5.14971e1	9.74367e1	1.0600161e-1	8.7676944e-2	1.2073915e1	7.5743827e-1	
2026-06-09	11:3:09	5.21179e2	1.59488e1	1.35107e1	5.14904e1	9.74405e1	1.0475349e-1	8.7681293e-2	1.2005935e1	7.4826960e-1	
2026-06-09	11:3:10	4.74667e2	1.52599e1	1.28330e1	5.14871e1	9.74310e1	9.8153171e-2	8.5006895e-2	1.2039506e1	7.5207180e-1	
2026-06-09	11:3:10	4.57910e2	1.49365e1	1.25072e1	5.14871e1	9.74372e1	9.5703840e-2	8.3742561e-2	1.2074754e1	7.5874538e-1	
2026-06-09	11:3:11	4.58778e2	1.48994e1	1.24688e1	5.14904e1	9.74339e1	9.5827465e-2	8.3592891e-2	1.2027755e1	7.4839358e-1	
2026-06-09	11:3:11	4.59227e2	1.48907e1	1.24593e1	5.15004e1	9.74302e1	9.5887718e-2	8.3553848e-2	1.2056291e1	7.5863676e-1	
2026-06-09	11:3:12	4.57685e2	1.48679e1	1.24365e1	5.15004e1	9.74332e1	9.5662956e-2	8.3466348e-2	1.2072236e1	7.6257810e-1	
2026-06-09	11:3:12	4.56194e2	1.48521e1	1.24194e1	5.14937e1	9.74282e1	9.5438776e-2	8.3400907e-2	1.2023559e1	7.5304150e-1	
2026-06-09	11:3:13	4.55291e2	1.48229e1	1.23895e1	5.14971e1	9.74279e1	9.5303773e-2	8.3284912e-2	1.2057969e1	7.5761213e-1	
2026-06-09	11:3:13	4.54164e2	1.47947e1	1.23618e1	5.15004e1	9.74359e1	9.5143795e-2	8.3179235e-2	1.2079789e1	7.5949306e-1	
2026-06-09	11:3:14	4.52912e2	1.47735e1	1.23392e1	5.14904e1	9.74310e1	9.4954910e-2	8.3092985e-2	1.2016006e1	7.5397224e-1	
2026-06-09	11:3:14	4.51645e2	1.47490e1	1.23124e1	5.14837e1	9.74217e1	9.4758510e-2	8.2989635e-2	1.2051255e1	7.5880575e-1	
2026-06-09	11:3:15	4.50480e2	1.47320e1	1.22964e1	5.14904e1	9.74310e1	9.4592933e-2	8.2928714e-2	1.2084825e1	7.6729278e-1	
2026-06-09	11:3:15	4.50095e2	1.47093e1	1.22725e1	5.14871e1	9.74282e1	9.4533329e-2	8.2836990e-2	1.2000061e1	7.6208381e-1	
2026-06-09	11:3:16	4.49406e2	1.46921e1	1.22534e1	5.14837e1	9.74202e1	9.4423112e-2	8.2762899e-2	1.2031953e1	7.5841050e-1	
2026-06-09	11:3:16	4.48778e2	1.46910e1	1.22527e1	5.14904e1	9.74222e1	9.4330072e-2	8.2759141e-2	1.2051255e1	7.6386508e-1	
2026-06-09	11:3:17	4.48241e2	1.46720e1	1.22350e1	5.15004e1	9.74355e1	9.4260988e-2	8.2692203e-2	1.2047898e1	7.5604419e-1	
2026-06-09	11:3:17	4.47513e2	1.46571e1	1.22192e1	5.15037e1	9.74329e1	9.4148874e-2	8.2630453e-2	1.2086503e1	7.4785971e-1	
2026-06-09	11:3:18	4.47313e2	1.46490e1	1.22110e1	5.14971e1	9.74342e1	9.4121513e-2	8.2600708e-2	1.2068879e1	7.6125421e-1	
2026-06-09	11:3:18	4.47119e2	1.46307e1	1.21933e1	5.14904e1	9.74429e1	9.4102439e-2	8.2535924e-2	1.2007614e1	7.5012516e-1	
2026-06-09	11:3:19	4.46470e2	1.46279e1	1.21883e1	5.14904e1	9.74289e1	9.3991518e-2	8.2513923e-2	1.2075593e1	7.5338735e-1	
2026-06-09	11:3:19	4.44909e2	1.46226e1	1.21837e1	5.14971e1	9.74349e1	9.3762454e-2	8.2496347e-2	1.2073075e1	7.6503849e-1	
2026-06-09	11:3:20	4.44222e2	1.46150e1	1.21752e1	5.15004e1	9.74310e1	9.3654747e-2	8.2462310e-2	1.1993347e1	7.5482540e-1	
2026-06-09	11:3:20	4.44303e2	1.46050e1	1.21639e1	5.15004e1	9.74254e1	9.3661308e-2	8.2418079e-2	1.2087342e1	7.5938062e-1	
2026-06-09	11:3:21	4.44312e2	1.46182e1	1.21771e1	5.14971e1	9.74222e1	9.3660297e-2	8.2468690e-2	1.2081468e1	7.6649885e-1	
2026-06-09	11:3:21	4.44029e2	1.46259e1	1.21861e1	5.14971e1	9.74289e1	9.3624706e-2	8.2504453e-2	1.2046220e1	7.6012949e-1	
2026-06-09	11:3:22	4.43351e2	1.45874e1	1.21453e1	5.14971e1	9.74232e1	9.3516769e-2	8.2347030e-2	1.1997543e1	7.5966815e-1	
2026-06-09	11:3:22	4.43034e2	1.45578e1	1.21136e1	5.14937e1	9.74177e1	9.3464136e-2	8.2225437e-2	1.2043702e1	7.6105027e-1	
2026-06-09	11:3:23	4.42909e2	1.45596e1	1.21171e1	5.15004e1	9.74287e1	9.3454952e-2	8.2239866e-2	1.2072236e1	7.6392278e-1	
2026-06-09	11:3:23	4.43140e2	1.45715e1	1.21302e1	5.14971e1	9.74327e1	9.3494300e-2	8.2291126e-2	1.2034471e1	7.5169901e-1	
2026-06-09	11:3:24	4.43126e2	1.45787e1	1.21365e1	5.14971e1	9.74257e1	9.3485469e-2	8.2314071e-2	1.2084825e1	7.5735187e-1	
2026-06-09	11:3:24	4.42643e2	1.45641e1	1.21221e1	5.14971e1	9.74304e1	9.3417530e-2	8.2259836e-2	1.2063004e1	7.6430387e-1	
2026-06-09	11:3:25	4.42276e2	1.45559e1	1.21136e1	5.14904e1	9.74310e1	9.3364124e-2	8.2228841e-2	1.2006775e1	7.5527706e-1	
2026-06-09	11:3:25	4.41828e2	1.45610e1	1.21176e1	5.14904e1	9.74227e1	9.3288660e-2	8.2242488e-2	1.2062165e1	7.5604844e-1	
2026-06-09	11:3:26	4.41458e2	1.45551e1	1.21130e1	5.14937e1	9.74329e1	9.3242464e-2	8.2226390e-2	1.2061326e1	7.6682949e-1	
2026-06-09	11:3:26	4.41934e2	1.45555e1	1.21137e1	5.14971e1	9.74342e1	9.3314590e-2	8.2228717e-2	1.2029434e1	7.5669288e-1	
2026-06-09	11:3:27	4.42277e2	1.45515e1	1.21082e1	5.14937e1	9.74257e1	9.3358402e-2	8.2206611e-2	1.2066361e1	7.5625e-1	
2026-06-09	11:3:27	4.41760e2	1.45417e1	1.20986e1	5.14904e1	9.74300e1	9.3285379e-2	8.2171382e-2	1.2087342e1	7.6281304e-1	
2026-06-09	11:3:28	4.41464e2	1.45404e1	1.20990e1	5.14871e1	9.74410e1	9.3252477e-2	8.2175369e-2	1.2018524e1	7.5672264e-1	
2026-06-09	11:3:28	4.41508e2	1.45415e1	1.20975e1	5.14937e1	9.74244e1	9.3241510e-2	8.2165660e-2	1.2058808e1	7.5282850e-1	
2026-06-09	11:3:29	4.41507e2	1.45422e1	1.20983e1	5.15004e1	9.74244e1	9.3239898e-2	8.2167444e-2	1.2072236e1	7.6295499e-1	
2026-06-09	11:3:29	4.41784e2	1.45433e1	1.21002e1	5.14937e1	9.74294e1	9.3287830e-2	8.2176923e-2	1.2003418e1	7.5539197e-1	
2026-06-09	11:3:30	4.41541e2	1.45407e1	1.20971e1	5.14904e1	9.74270e1	9.3249502e-2	8.2165126e-2	1.2066361e1	7.5205907e-1	
2026-06-09	11:3:30	4.41275e2	1.45413e1	1.20989e1	5.14971e1	9.74342e1	9.3215408e-2	8.2171916e-2	1.2075593e1	7.6261587e-1	
2026-06-09	11:3:31	4.41423e2	1.45458e1	1.21041e1	5.14971e1	9.74380e1	9.3241329e-2	8.2192716e-2	1.2021042e1	7.5272264e-1	
2026-06-09	11:3:31	4.40837e2	1.45422e1	1.20989e1	5.14970e1	9.74279e1	9.3143348e-2	8.2170782e-2	1.2073075e1	7.5545687e-1	
2026-06-09	11:3:32	4.40597e2	1.45303e1	1.21027e1	5.14937e1	9.75329e1	9.3211174e-2	8.2206430e-2	1.2084825e1	7.6499977e-1	
2026-06-09	11:3:32	4.40849e2	1.45173e1	1.20941e1	5.14904e1	9.75644e1	9.3280735e-2	8.2180080e-2	1.1993347e1	7.5335798e-1	
2026-06-09	11:3:33	4.40315e2	1.45176e1	1.20736e1	5.14904e1	9.74312e1	9.3069076e-2	8.2076187e-2	1.2057969e1	7.5527610e-1	
2026-06-09	11:3:33	4.66794e2	1.51042e1	1.26761e1	5.14971e1	9.74294e1	9.7001190e-2	8.4393920e-2	1.2076432e1	7.6479716e-1	
2026-06-09	11:3:34	5.03617e2	1.59605e1	1.35207e1	5.15070e1	9.74327e1	1.0229372e-1	8.7716579e-2	1.2021881e1	7.5449604e-1	
2026-06-09	11:3:34	4.92141e2	1.58112e1	1.33766e1	5.15004e1	9.74339e1	1.0067087e-1	8.7144794e-2	1.2047898e1	7.5349712e-1	
2026-06-09	11:3:35	4.63277e2	1.51767e1	1.27491e1	5.14971e1	9.74284e1	9.6485977e-2	8.4677400e-2	1.2060487e1	7.6354956e-1	
2026-06-09	11:3:35	4.53822e2	1.49190e1	1.24886e1	5.14971e1	9.74329e1	9.5092353e-2	8.3668289e-2	1.2037827e1	7.5259876e-1	
2026-06-09	11:3:36	4.53450e2	1.48779e1	1.24460e1	5.14971e1	9.74287e1	9.5032453e-2	8.3502655e-2	1.2052934e1	7.5344715e-1	
2026-06-09	11:3:36	4.53017e2	1.48642e1	1.24326e1	5.14971e1	9.74329e1	9.4972248e-2	8.3451929e-2	1.2071397e1	7.6160669e-1	
2026-06-09	11:3:37	4.52149e2	1.48448e1	1.24133e1	5.14904e1	9.74365e1	9.4848098e-2	8.3379631e-2	1.2028595e1	7.5615224e-1	
2026-06-09	11:3:37	4.52149e2	1.48448e1	1.24133e1	5.14904e1	9.74365e1	9.4848098e-2	8.3379631e-2	1.2028595e1	7.5615224e-1	
2026-06-09	11:3:38	4.51950e2	1.48186e1	1.23847e1	5.14971e1	9.74254e1	9.4805774e-2	8.3265962e-2	1.2073915e1	7.5380821e-1	
2026-06-09	11:3:38	4.49723e2	1.47765e1	1.23434e1	5.14871e1	9.74384e1	9.4488983e-2	8.3111400e-2	1.2012649e1	7.5416793e-1	
2026-06-09	11:3:39	4.48918e2	1.47554e1	1.23202e1	5.14904e1	9.74287e1	9.4358205e-2	8.3019676e-2	1.2066361e1	7.5440216e-1	
2026-06-09	11:3:39	4.48301e2	1.47341e1	1.22976e1	5.14904e1	9.74247e1	9.4261941e-2	8.2931995e-2	1.2072236e1	7.6543354e-1	
2026-06-09	11:3:40	4.47610e2	1.47148e1	1.22792e1	5.14971e1	9.74349e1	9.4167528e-2	8.2862434e-2	1.2036988e1	7.5821347e-1	
2026-06-09	11:3:40	4.47418e2	1.46956e1	1.22581e1	5.14937e1	9.74270e1	9.4131288e-2	8.2780542e-2	1.2042863e1	7.5673503e-1	
2026-06-09	11:3:41	4.46329e2	1.46793e1	1.22406e1	5.14904e1	9.74232e1	9.3965234e-2	8.2713308e-2	1.2053773e1	7.6137647e-1	
2026-06-09	11:3:41	4.45644e2	1.46768e1	1.22394e1	5.14904e1	9.74315e1	9.3871059e-2	8.2710027e-2	1.2020202e1	7.5510387e-1	
2026-06-09	11:3:42	4.45393e2	1.46621e1	1.22245e1	5.14904e1	9.74335e1	9.3835296e-2	8.2653284e-2	1.2072236e1	7.4567451e-1	
2026-06-09	11:3:42	4.44674e2	1.46432e1	1.22053e1	5.14937e1	9.74365e1	9.3729610e-2	8.2579975e-2	1.2074754e1	7.5957469e-1	
2026-06-09	11:3:43	4.44593e2	1.46396e1	1.22016e1	5.14971e1	9.74365e1	9.3716735e-2	8.2565069e-2	1.2037827e1	7.4658393e-1	
2026-06-09	11:3:43	4.44330e2	1.46311e1	1.21924e1	5.15004e1	9.74339e1	9.3674068e-2	8.2528772e-2	1.2076432e1	7.5241446e-1	
2026-06-09	11:3:44	4.43632e2	1.46231e1	1.21854e1	5.15037e1	9.74427e1	9.3577384e-2	8.2503137e-2	1.2031953e1	7.5222592e-1	
2026-06-09	11:3:44	4.43484e2	1.46165e1	1.21777e1	5.14971e1	9.74377e1	9.3551521e-2	8.2473993e-2	1.2076432e1	7.4110078e-1	
2026-06-09	11:3:45	4.43538e2	1.45985e1	1.21599e1	5.14937e1	9.74437e1	9.3566055e-2	8.2407712e-2	1.2073075e1	7.5868186e-1	
2026-06-09	11:3:45	4.43007e2	1.45962e1	1.21566e1	5.14871e1	9.74372e1	9.3481178e-2	8.2394895e-2	1.2016006e1	7.4753189e-1	
2026-06-09	11:3:46	4.42567e2	1.45960e1	1.21556e1	5.14871e1	9.74324e1	9.3410491e-2	8.2390193e-2	1.2041184e1	7.5559358e-1	
2026-06-09	11:3:46	4.42722e2	1.45933e1	1.21540e1	5.14904e1	9.74400e1	9.3440351e-2	8.2384824e-2	1.2033631e1	7.5203709e-1	
2026-06-09	11:3:47	4.42431e2	1.45820e1	1.21408e1	5.14971e1	9.74310e1	9.3386287e-2	8.2331476e-2	1.2069718e1	7.5113039e-1	
2026-06-09	11:3:47	4.42315e2	1.45744e1	1.21322e1	5.14971e1	9.74260e1	9.3363819e-2	8.2297506e-2	1.2087342e1	7.6186609e-1	
2026-06-09	11:3:48	4.41949e2	1.45729e1	1.21319e1	5.14904e1	9.74345e1	9.3318700e-2	8.2299346e-2	1.1997543e1	7.5115699e-1	
2026-06-09	11:3:48	4.41685e2	1.45622e1	1.21203e1	5.14871e1	9.74320e1	9.3276977e-2	8.2255067e-2	1.2074754e1	7.5205631e-1	
2026-06-09	11:3:49	4.42241e2	1.45577e1	1.21148e1	5.14971e1	9.74262e1	9.3352794e-2	8.2231044e-2	1.2063004e1	7.6178174e-1	
2026-06-09	11:3:49	4.41698e2	1.45599e1	1.21188e1	5.15070e1	9.74372e1	9.3280134e-2	8.2246780e-2	1.2048738e1	7.5376553e-1	
2026-06-09	11:3:50	4.40873e2	1.45666e1	1.21240e1	5.14971e1	9.74262e1	9.3147335e-2	8.2266445e-2	1.2062165e1	7.5135793e-1	
2026-06-09	11:3:50	4.40637e2	1.45540e1	1.21114e1	5.14904e1	9.74297e1	9.3116397e-2	8.2220315e-2	1.2071397e1	7.6465773e-1	
2026-06-09	11:3:51	4.41080e2	1.45464e1	1.21039e1	5.14937e1	9.74322e1	9.3184833e-2	8.2191228e-2	1.2029434e1	7.5757813e-1	
2026-06-09	11:3:51	4.41172e2	1.45475e1	1.21042e1	5.15004e1	9.74270e1	9.3192100e-2	8.2190399e-2	1.2067201e1	7.5400180e-1	
2026-06-09	11:3:52	4.40293e2	1.45421e1	1.20988e1	5.15004e1	9.74284e1	9.3061265e-2	8.2170124e-2	1.2052094e1	7.6243014e-1	
2026-06-09	11:3:52	4.39866e2	1.45456e1	1.21036e1	5.14971e1	9.74359e1	9.3005065e-2	8.2190332e-2	1.2014328e1	7.5507545e-1	
2026-06-09	11:3:53	4.40543e2	1.45446e1	1.21010e1	5.14937e1	9.74262e1	9.3098049e-2	8.2179307e-2	1.2059648e1	7.5270919e-1	
2026-06-09	11:3:53	4.40558e2	1.45353e1	1.20919e1	5.14937e1	9.74300e1	9.3103942e-2	8.2145156e-2	1.2060487e1	7.6322932e-1	
2026-06-09	11:3:54	4.40047e2	1.45380e1	1.20953e1	5.14971e1	9.74335e1	9.3029737e-2	8.2158384e-2	1.2036988e1	7.5849490e-1	
2026-06-09	11:3:54	4.40202e2	1.45375e1	1.20938e1	5.14937e1	9.74272e1	9.3047561e-2	8.2151889e-2	1.2035310e1	7.5849490e-1	
2026-06-09	11:3:55	4.40023e2	1.45297e1	1.20852e1	5.14904e1	9.74240e1	9.3018112e-2	8.2118930e-2	1.2042863e1	7.6108560e-1	
2026-06-09	11:3:55	4.39542e2	1.45348e1	1.20920e1	5.14904e1	9.74335e1	9.2955055e-2	8.2146701e-2	1.2046220e1	7.6222996e-1	
2026-06-09	11:3:56	4.39722e2	1.45410e1	1.20977e1	5.14971e1	9.74284e1	9.2975912e-2	8.2166433e-2	1.2036149e1	7.5670123e-1	
2026-06-09	11:3:56	4.40186e2	1.45335e1	1.20894e1	5.14937e1	9.74260e1	9.3043918e-2	8.2135019e-2	1.2058808e1	7.6066036e-1	
2026-06-09	11:3:57	4.39897e2	1.45339e1	1.20896e1	5.14937e1	9.74240e1	9.2998504e-2	8.2135086e-2	1.2055451e1	7.6867151e-1	
2026-06-09	11:3:57	4.38814e2	1.45322e1	1.20936e1	5.14904e1	9.74615e1	9.2872734e-2	8.2158269e-2	1.2023559e1	7.6593012e-1	
2026-06-09	11:3:58	4.39407e2	1.45288e1	1.21037e1	5.14937e1	9.75492e1	9.3047733e-2	8.2213106e-2	1.2045381e1	7.6364469e-1	
2026-06-09	11:3:58	4.38664e2	1.44791e1	1.20460e1	5.15004e1	9.75129e1	9.2898006e-2	8.1985111e-2	1.2047898e1	7.6093287e-1	
2026-06-09	11:3:59	4.46821e2	1.47461e1	1.23103e1	5.15004e1	9.74272e1	9.4041585e-2	8.2979736e-2	1.2068040e1	7.6603202e-1	
2026-06-09	11:3:59	4.74454e2	1.55650e1	1.31345e1	5.14971e1	9.74232e1	9.8116102e-2	8.6185874e-2	1.2021881e1	7.5853481e-1	
2026-06-09	11:4:00	4.86041e2	1.59462e1	1.35051e1	5.14937e1	9.74215e1	9.9789915e-2	8.7654476e-2	1.2063844e1	7.5991196e-1	
2026-06-09	11:4:00	4.67227e2	1.54682e1	1.30387e1	5.14971e1	9.74212e1	9.7060737e-2	8.5808458e-2	1.2071397e1	7.6469106e-1	
2026-06-09	11:4:01	4.52217e2	1.50147e1	1.25860e1	5.14971e1	9.74320e1	9.4854297e-2	8.4044513e-2	1.2058808e1	7.6000642e-1	
